name,w,h,rx,ry,rz,tx,ty,tz,fx,fy,px,py
Cam019,1017,744,2.8836948027497495,-0.016478367414094395,1.2080423905642965,-1.632123037750846,1.302321528113402,1.6177649234329439,1.7956328429037436,2.45451424896923,0.5020403130319728,0.498507680608007
Cam020,1017,744,2.8608776993486322,-0.053744324462168064,1.1983242928175744,-1.6292486730742952,1.800928794502121,1.6208610575550861,1.7900424957703094,2.4468726051053826,0.5048942080206679,0.5076490784822283
Cam021,744,1017,-2.531147028956253,-0.24429443074943363,-0.7999642685511087,-1.1635055877895462,-0.045986837877186985,1.563452590280483,1.5656354156299104,1.1453616019947426,0.499562108690794,0.5114636035130017
Cam022,744,1017,-2.380411584110702,-0.29365151030209496,-1.2034214873050484,-1.576099357676398,-0.056439069445227405,1.1502096989168942,1.5562772343662492,1.1385154988874036,0.5012731079795151,0.49459990935619047
Cam023,744,1017,2.1601487321510002,-0.3490046391808686,0.8244051388239914,-0.763443924959553,2.589994058543165,0.9324689290310846,1.5677775859171796,1.1469287354202375,0.5123781125397598,0.5042379534668531
Cam024,744,1017,2.067608903144173,-0.4340257946596796,1.003935260887393,-0.9412276081178107,2.5832554992172447,0.7436109175159222,1.557492954556586,1.139404875309833,0.5008866825871804,0.5048497084650599
Cam025,1017,744,-2.7056430941876206,0.01627611367279048,-1.5691975790025743,-2.012663986174375,0.307906506143602,1.150597304838434,1.7965036634048344,2.455704604412253,0.5007136435549069,0.50748486418642
Cam026,1017,744,-2.7082421276017667,0.014385757161942108,-1.5868754602494486,-2.011058607724735,0.8033789839111601,1.149257325838763,1.791541031315343,2.448921006515731,0.509684384817543,0.502687507427447
Cam027,1017,744,2.7091559475275044,-0.027475965401460533,1.5792913804655244,-2.002290441126917,1.300364445005893,1.146923123939847,1.7917500824233994,2.449206765893276,0.49784972222957674,0.503387064917141
Cam028,1017,744,2.6918301014611927,-0.06654669899279161,1.5681160671969057,-1.994656818769698,1.797675002563134,1.149348854348935,1.7943813668877857,2.452803561995804,0.5016727199392291,0.5055135909685097
Cam029,1017,744,-2.5120578354961913,-0.017878450623263424,-1.8728730644444367,-2.245145496079069,0.310214166657722,0.6034573676611653,1.7984691294655109,2.458391269712936,0.5041420500187728,0.5027955534509843
Cam030,1017,744,-2.489943680621028,0.007809460591832524,-1.90801404451401,-2.2414533218153347,0.8080588943838651,0.6073132285650564,1.7915271979279728,2.4489020971676725,0.49960319462013814,0.5122733731162694
Cam031,1017,744,2.4808123888413074,-0.009702393790300936,1.9037642795103356,-2.238138042691535,1.304429833737143,0.6023200704485502,1.7885085882263316,2.444775852454542,0.49981372355783094,0.5007329668817724
Cam032,1017,744,2.4702144131445443,-0.033457616922906025,1.896306742347594,-2.227924728247765,1.8036861865505551,0.6012801180144288,1.7986957155867915,2.4587009983222674,0.4990686553388256,0.493863291097594
Cam033,1017,744,-2.212041017166103,-0.020190597533132452,-2.2224530186182685,-2.302497345780196,0.3082795719674034,-0.006420084079953945,1.7922221122622326,2.449852000229423,0.5049436912973682,0.4933913791165399
Cam034,1017,744,2.209047521540339,-0.020470250509282816,2.232641723005745,-2.297177516614914,0.804486656602987,-0.0047560522356384985,1.7913515798032733,2.4486620385214097,0.5104545412664967,0.5058328109961089
Cam035,1017,744,2.2172579708442237,-0.028256274114299255,2.2211118834580708,-2.294346673465116,1.301884883951685,-0.007623256056024772,1.7883037974482554,2.4444959166732203,0.49908183465807004,0.5053741297033418
Cam036,1017,744,2.1909860367985488,-0.04666513997773108,2.2141205241812223,-2.2881905545583043,1.799344102813216,-0.01237559711758582,1.7956483922032267,2.454535503858443,0.5046756587497812,0.49865130101370814
Cam037,744,1017,-2.04678133097285,-0.48740045172459734,-1.7322938545446154,-1.914153048214534,-0.06780121919302745,0.2911724484031122,1.5643738413565456,1.1444386804024287,0.5023766677436893,0.5025253836677831
Cam038,744,1017,-1.7812998785225913,-0.5601863742036183,-2.0772565838996053,-1.9089997082270969,-0.07545634632922685,-0.2930938878644259,1.5646786981248397,1.1446617024630097,0.48947292965778183,0.49939242328534333
Cam039,744,1017,1.986814174084552,-0.5628550045356009,1.770378686593216,-1.958308762494656,2.436134983169437,0.2762553270778249,1.5605469276618238,1.1416390503248741,0.5099650084804875,0.5059609579132074
Cam040,744,1017,1.7217728025695158,-0.6577901467742001,2.090168179938187,-1.960918900749696,2.437144911114807,-0.3101234223677046,1.5568954976274976,1.1389677976743935,0.49920535972111907,0.49828511561540517
Cam041,1017,744,1.8967315491286862,0.008506395586830333,2.502223876079514,-2.2460440071614682,0.3051204016946878,-0.6231694838781475,1.7951249476186975,2.45381998888201,0.501990856597519,0.5028353846650988
Cam042,1017,744,-1.8950723230235875,0.019219210659678895,-2.5001894894661016,-2.245548889060298,0.8044004736136141,-0.6260706560620514,1.7978874555348516,2.457596158977075,0.5022348960564094,0.5063744926339931
Cam043,1017,744,-1.8931679475665262,0.036725393122207746,-2.4980847258090586,-2.243724686168737,1.300539603915026,-0.6272333607352784,1.7890522747928734,2.445519036914452,0.4984832109620989,0.4984599828788067
Cam044,1017,744,1.8804720712438274,-0.043755197869618234,2.4985591106900347,-2.253486145849117,1.800051130722235,-0.6365092457444262,1.7959563284527682,2.4549564328447113,0.5059696121441103,0.5032130728832451
Cam045,1017,744,1.5586387073977817,0.016164281907941357,2.727400567818364,-2.0057750119266893,0.3069146174300217,-1.170046436609518,1.7957333650455,2.4546516562517118,0.5032978855099046,0.5078738483680837
Cam046,1017,744,1.5557129683207689,-0.007058915744757732,2.7272347132441466,-2.00575614163948,0.8048653552294658,-1.169475794827407,1.795276797574606,2.4540275579749653,0.5065350525890338,0.49602108668336065
Cam047,1017,744,1.5543128575515177,-0.018698821061090366,2.7197301706161,-2.0078761825823572,1.2956740235276871,-1.1731297919221342,1.794194935500824,2.4525487223176587,0.5051643600121947,0.5061011259703653
Cam048,1017,744,1.566190240815996,-0.04820698019863431,2.721880580387096,-1.999832757536328,1.793487120848589,-1.169194139668624,1.7889655124975021,2.445400438454247,0.49604796277059743,0.4971885941135476
Cam049,1017,744,1.1901666747607949,0.02679862633869658,2.9064115143411646,-1.619231417934409,0.3000157206674049,-1.6355686473186362,1.7930333011173285,2.4509608430595744,0.500615731015247,0.4987822602077459
Cam050,1017,744,-1.1865543627840731,-0.019014033997056482,-2.897239631086264,-1.617092022974488,0.7958608783044046,-1.641279940914897,1.790601045588894,2.447636106671916,0.49999340325677005,0.4951789414002476
Cam051,1017,744,1.1804547505359835,-0.01042600789262659,2.898984489576115,-1.6217574909536001,1.293716007158177,-1.634170384382135,1.7953906825379844,2.4541832313724865,0.5119053849905442,0.5000285801149917
Cam052,1017,744,-1.1791798877113866,0.056184773184634176,-2.909153604740275,-1.613673237122298,1.7980658129603568,-1.6301711073008749,1.7859936094861555,2.4413380387734143,0.5152724289366098,0.4995817831498334
Cam053,744,1017,-1.2857107593608534,-0.6159051416155019,-2.5807636787709227,-1.5740605869978481,-0.05960307447600016,-1.159723611302186,1.5662389399239023,1.1458031182924122,0.49709324513457115,0.5071997170893585
Cam054,744,1017,-0.8953791097389208,-0.6605285762013456,-2.751198833733534,-1.148368076906219,-0.06551469172352554,-1.566744480878806,1.567260631303206,1.1465505503339088,0.49770265306215494,0.4963652164843942
Cam055,744,1017,1.0386381934696174,-1.1566109256526405,2.4964734460753006,-0.9249239373464316,2.555844361360485,-0.7796263652695925,1.5634974239818955,1.1437975255088793,0.4953013439652137,0.5009238669787914
Cam056,744,1017,0.7873120146719202,-1.2120922680969362,2.6193589421168633,-0.7366831745332961,2.5662040260814267,-0.9514757156328136,1.564285348694843,1.1443739424080268,0.4968980333869095,0.5044623592937405
Cam057,1017,744,-0.7373125141711637,-0.024959720471865416,-3.038184093984816,-1.0558797829162179,0.29851475089476004,-2.054349468009735,1.7935244934252947,2.4516322712547374,0.5012386011053264,0.4936186059469889
Cam058,1017,744,0.7253109892433023,0.014705980473531952,3.043784375485916,-1.0530005768647,0.7952801830691076,-2.057621733616207,1.7903131424888392,2.447242561708534,0.5073276133990063,0.5011023081413511
Cam059,1017,744,0.7153975947623071,0.0006712640056412757,3.0429150973567585,-1.0527246132868269,1.290520596282917,-2.063996154039063,1.7912588837329695,2.448535328973696,0.5012170496231062,0.5083891296772355
Cam060,1017,744,0.7223826852370256,-0.09160893189105028,3.0365583015555795,-1.052898629111267,1.790615362681779,-2.064336877935732,1.7934931783957282,2.4515894656296444,0.5088954743073274,0.4931540098593093
Cam061,1017,744,-0.24995305975447182,-0.02818941755291823,-3.1180766485283575,-0.3684511231091343,0.3057648532718284,-2.299731879822375,1.7912861467972483,2.448572595823658,0.5074975998236845,0.49572579901837405
Cam062,1017,744,-0.23628702289113254,-0.01061249307029725,-3.1055016462947664,-0.36702471658383845,0.7939048973628867,-2.302407993515854,1.7895622910802178,2.446216196274975,0.5087976197181766,0.4947239459583011
Cam063,1017,744,-0.2610111930036983,0.020355129518390663,-3.1242262400393095,-0.3625659232678872,1.2910536336645482,-2.302356143031682,1.7946783356487865,2.453209499132817,0.5107951460390442,0.5052822736410325
Cam064,1017,744,0.2324087313926161,-0.08478542962923691,3.1289051919629567,-0.3586058180147284,1.7899388981301478,-2.282942748207493,1.785338370182411,2.4404423689186987,0.5140710226393745,0.48802777287583016
Cam065,1017,744,-0.247332062652142,0.019518095877288866,3.1181557115554743,0.3807935530942371,0.30400663726327515,-2.294873390409442,1.790607510598423,2.447644943922844,0.5109569814402202,0.49197787995043046
Cam066,1017,744,0.2602536647386352,0.022297445321342188,-3.1292228860317772,0.380392981691869,0.8011694835103093,-2.296779434074724,1.7857997778798524,2.441073083472863,0.5022232177704546,0.5113967326918146
Cam067,1017,744,-0.26621977102785926,-0.020435759927604283,3.1201606707073353,0.3852053100875884,1.286365723528667,-2.297201451658186,1.7882206272870371,2.4443822284286516,0.5078747865896449,0.5127388716237083
Cam068,1017,744,-0.27153009978662823,-0.07216449514100469,3.1188584624546247,0.38488126158735264,1.789780552269117,-2.312399198814772,1.7964944627037875,2.4556920276475163,0.5043853051148853,0.4988604814245276
Cam069,1017,744,-0.7410879752331011,0.028674274480620418,3.0401195345076006,1.0690406322334491,0.2922720544506856,-2.049735909633613,1.7975738645479207,2.4571675003296174,0.49921741571811995,0.4885519749432106
Cam070,1017,744,-0.7486952534395452,0.018189692205533924,3.041160044652555,1.0701105367439099,0.7884695235894712,-2.0532098116826543,1.7854403156441967,2.440581721787833,0.5073235440633189,0.5053448640839153
Cam071,1017,744,0.7299690653248329,0.011340120510524361,-3.0496379264051074,1.071711107292232,1.2857008225017361,-2.0532325890057708,1.7871167937735382,2.4428733592307634,0.5116720094524547,0.5016615266661758
Cam072,1017,744,0.7353668447233744,0.049123131445215136,-3.0414590844982405,1.077686440713352,1.786046292010337,-2.047838589739863,1.7910351857756646,2.448229548298187,0.5072571939828718,0.5070914606208353
Cam073,1017,744,1.2112044815879888,-0.020277504344089342,-2.8949103178592734,1.636249099831212,0.29543677441029653,-1.621544865786912,1.793982533515379,2.452258382506909,0.5045047883084718,0.5058110064737806
Cam074,1017,744,-1.200484345454998,-0.018843995283324606,2.8901358261351326,1.633706977895452,0.7924250630192815,-1.628859072509252,1.7880966082114895,2.444212702353609,0.49859714784417236,0.5032366470380829
Cam075,1017,744,1.1986849078928619,0.014026385569959107,-2.8935190148593133,1.632585875817152,1.2878346481681149,-1.6288209490524532,1.7846466261597533,2.4394967994683725,0.4989436513498996,0.49713758682035564
Cam076,1017,744,1.1919097117387503,0.052534055140329085,-2.8924537649114512,1.605753358286782,1.795448268137206,-1.609459618140221,1.776076585203183,2.4277821063866094,0.5008657942564325,0.5006440593411308
Cam077,744,1017,-0.899155929548955,0.692838355172225,2.763535516014938,1.16855917681637,-0.05892937500556755,-1.566472508408574,1.5705747385421953,1.1489750299659718,0.5053408590276158,0.5012707218782131
Cam078,744,1017,-1.297867355307441,0.6273324199705149,2.563292511320908,1.580008724674542,-0.05856223494433636,-1.153974819520675,1.561179974487553,1.1421021642268825,0.5033582474553356,0.49250959555817075
Cam079,744,1017,0.8685009156008844,1.1311764744918054,-2.5307544003548896,0.7605776336123512,2.5668678389302566,-0.9264656542656471,1.5685969168324096,1.1475281279481935,0.4904273191467469,0.5076950326927689
Cam080,744,1017,1.1292906234079338,1.0934316355110305,-2.3955140692508787,0.944588856659533,2.558631532919227,-0.7498718529578196,1.5621769180039626,1.1428314916371172,0.5073962843033207,0.49803543743860973
Cam081,1017,744,1.5650805486865351,-0.00870153084162613,-2.694187819488583,2.03371394925798,0.3041309320567407,-1.1413062581611921,1.7923561397415813,2.450035207146758,0.5054302232209793,0.5047184783957045
Cam082,1017,744,1.5818472014639395,-0.028799405411006042,-2.6948984340943665,2.03369845810933,0.7978313494919813,-1.14084613343309,1.7909479821766408,2.44811034660436,0.5037927327422732,0.5062277966233161
Cam083,1017,744,1.5846128239067119,0.01984344492211037,-2.70415825809075,2.032044571618442,1.293588442550524,-1.139374559712753,1.786264571432924,2.4417084262732303,0.5012737352678136,0.5065508385856556
Cam084,1017,744,1.5839717226426155,0.02769968438456357,-2.68662977040442,2.0355540943662147,1.792684844484726,-1.139576195934262,1.790368546108851,2.4473182948826633,0.5102531446196433,0.5039006091686796
Cam085,1017,744,1.9177408739665358,-0.021778176110653455,-2.483394009406025,2.244263367140233,0.2982247787347716,-0.5838296874896207,1.792115623479418,2.4497064369335595,0.5031807560725291,0.4996594307918902
Cam086,1017,744,1.9145517010452002,-0.023836928018469834,-2.479991680030299,2.240463879490562,0.8001240684439581,-0.5867893486531862,1.7890888327305172,2.4455690092566345,0.5034445321506598,0.5035865504140601
Cam087,1017,744,1.9111174508417033,0.016888119428052784,-2.479475491725519,2.240120752043773,1.290914585813534,-0.5833892257553462,1.7926206138559417,2.450396726198243,0.49522368966242486,0.5078563503366211
Cam088,1017,744,1.9091444780412548,0.02944462236525169,-2.4602955837777363,2.243685401198363,1.788222539967214,-0.5819644900636659,1.7930676849244176,2.451007843505555,0.5040471176407992,0.49231035476735086
Cam089,1017,744,-2.2199867203533112,0.015561187753261745,2.208058875703755,2.310795962901531,0.3000122282032493,0.004629710146259463,1.788598129837775,2.444898250060507,0.5094519424601266,0.5040282077613993
Cam090,1017,744,2.22407990904336,-0.014531432704636622,-2.2148322510359497,2.309748536518942,0.7979714389963662,0.004055415601971042,1.7881602950631317,2.4442997581709744,0.5047061536432315,0.5070557360574502
Cam091,1017,744,2.2178737135676796,0.034754400970193874,-2.20938154753072,2.309837840124643,1.2949324746333308,0.0057403377407380775,1.7912962629576237,2.4485864239622357,0.49876344512122145,0.5055519564613677
Cam092,1017,744,2.1792954882152036,0.018469982598327817,-2.217920527406661,2.309561625543883,1.791198374867162,0.002138822010035852,1.791001024639368,2.448182852228813,0.49942177275726146,0.5090142919497846
Cam093,744,1017,-1.7486887283636947,0.5920185825039938,2.059850367937789,1.9052807833400642,-0.08611922708251797,-0.2842185553103159,1.558938396754519,1.1404623079502085,0.49478066686274746,0.5074505778055123
Cam094,744,1017,-2.04187975917271,0.47442922924733705,1.7450566208895733,1.904870166902651,-0.08883393021099764,0.3009003144914242,1.5633243993497494,1.143670947016926,0.4927473340715695,0.49768964708107927
Cam095,744,1017,1.756784665275354,0.6034881015518377,-2.035453714042294,1.991017749532621,2.4297508514702737,-0.283378479427843,1.5625912025138724,1.1431345670307975,0.49649319080122806,0.5029892503633308
Cam096,744,1017,2.001232926141017,0.6357076025357978,-1.7912199131115014,1.994742580337402,2.419834405004861,0.3019627411328996,1.565432605858192,1.145213233784164,0.5040637180080447,0.4991694925570268
Cam097,1017,744,-2.4939135208760637,0.009333015498627386,1.8954515309125588,2.242163267781624,0.3005129587244794,0.6294635818313364,1.7998439461930729,2.46027055548166,0.4981862574299728,0.5041235289988751
Cam098,1017,744,-2.5007958593830977,0.007051954181129652,1.8923860940182808,2.2430208987340152,0.797785970981826,0.6267564837963737,1.7976704044534162,2.4572994641520487,0.5035123522971823,0.5040253471014673
Cam099,1017,744,2.489302357411323,0.0008801664205794124,-1.8907325243350044,2.242688665420172,1.294347961347001,0.6241246945596033,1.7983286978231605,2.4581993087179494,0.5042272006246163,0.505941367488534
Cam100,1017,744,2.4829800912498916,-0.00913770495042321,-1.8831098293227246,2.246665112334693,1.7905415301577612,0.6262080525004575,1.7961093857850643,2.4551656523432936,0.5074771715410301,0.49546232312389676
Cam101,1017,744,-2.7180107520620997,-0.00635317129770769,1.5462013768649427,2.002919769124504,0.3007148006137148,1.172068489557757,1.793990154252289,2.4522687995626047,0.5126779182696377,0.49569227635092056
Cam102,1017,744,-2.723224701282575,0.023507961388738664,1.562912319120911,2.001608348215492,0.7973410458136354,1.16935755875553,1.7904259402588913,2.4473967489829196,0.5033702385552804,0.5088028175940006
Cam103,1017,744,2.7180389857852116,-0.011832081680336835,-1.5472047062420322,1.9994263055889432,1.29729062044602,1.165237873922259,1.7903772424295752,2.44733018219204,0.5075598746597216,0.49605285257148596
Cam104,1017,744,2.6967126147342184,-0.020447855866461383,-1.5523134182975962,2.001348904847175,1.795614072863611,1.1663776174314802,1.789829647339944,2.44658165503323,0.509232134456537,0.5040817608201074
Cam105,1017,744,-2.9000445360455984,-0.002919144407734527,1.1963388232293024,1.6249572075207042,0.298679309491602,1.62708501671044,1.7952357285427964,2.453971419258097,0.5046546546232321,0.5082229443733964
Cam106,1017,744,-2.889147757801337,-0.002557019774874242,1.19026007142798,1.6206435805152941,0.7971694120408906,1.6292110798816,1.7911825871274254,2.4484310364362787,0.5044057450462638,0.49788452876305134
Cam107,1017,744,2.8845818851172593,-0.010241166051146151,-1.189697800755712,1.618252833165175,1.2968755963935892,1.6285489505593111,1.7878003329595775,2.4438077131987774,0.5075432159241573,0.5006949051304171
Cam108,1017,744,2.878723443762187,0.01947068767237787,-1.1869281875467192,1.616299607191614,1.79500844070972,1.632130156275249,1.7914827625613514,2.448841356888299,0.5062492671691651,0.5003693323521954
Cam109,744,1017,-2.448599626731642,0.26915534369103283,1.198516241737323,1.595102461431843,-0.029359476464442338,1.1812501277161271,1.564307069174873,1.1443898323167212,0.4928248539055899,0.5063167390377782
Cam110,744,1017,-2.5502903655858096,0.16967008604272044,0.8300023155757035,1.175143454863433,-0.03017355050205055,1.5899692447438551,1.5641263198993647,1.1442576027582374,0.49019844477858077,0.4953501926253596
Cam111,744,1017,2.119529651089015,0.5126110599405925,-0.9988614638442957,0.9172151645489932,2.5821826722524532,0.7555495485232452,1.5606722396596875,1.1417307239988275,0.5033015938439813,0.504905786318925
Cam112,744,1017,2.1637402562663515,0.34919073224057595,-0.7615659788594741,0.7375611116318236,2.574945465518764,0.9426982191101188,1.5642403421048416,1.1443410172330406,0.5064734837495629,0.49590359468651957
Cam113,1017,744,-3.012990129714517,0.02306904865628006,0.8046960171490424,1.158836193361914,0.2995835565585047,2.015821155314478,1.7946289613412436,2.453142007639846,0.5033890338925159,0.49305888680880844
Cam114,1017,744,-3.019572429957736,0.01594028220394613,0.8069950842256961,1.159713432097474,0.8006228168648797,2.013619500464408,1.7888400786617844,2.4452289784933265,0.4958769863914541,0.5002228288903923
Cam115,1017,744,3.0237673431676892,-0.002875471937559599,-0.8080371607772069,1.163975751874603,1.2917118207888292,2.006633255973287,1.786999299087159,2.442712751574786,0.49959743932270195,0.5082999765665538
Cam116,1017,744,3.00763589692339,0.010084104239324578,-0.792464012195517,1.163531720644954,1.78880656824915,2.00868409045681,1.7915419519338425,2.448922264941825,0.5034576899934127,0.5000456731422434
Cam117,1017,744,-3.1103185830931332,0.012535841759228426,0.4327606845239187,0.6147678662373631,0.3030540518598686,2.245085398026534,1.7926548982249155,2.450443590718735,0.499730170806843,0.5060582943295886
Cam118,1017,744,-3.10524312906295,-0.0006691014200279776,0.42892677040388993,0.6153087974141102,0.8021340094015286,2.244925301371246,1.7877048885030373,2.443677246784394,0.5010489664123444,0.5024545098634388
Cam119,1017,744,3.1067206323714354,-0.023823689731974046,-0.41818595369081707,0.6199837889694217,1.2978979406760789,2.243947225141287,1.7936092121740075,2.4517480763185024,0.5052277743658072,0.5058815478571245
Cam120,1017,744,3.0794838726861524,0.013074917282518441,-0.44282744481004926,0.6222039096676452,1.7897120785619711,2.24067020419096,1.788741509942038,2.4450942414127055,0.508330510476648,0.5060003377790615
Cam121,744,1017,-2.9405798848121,0.07445708115676868,0.6009522139331782,0.8363757796693875,1.328271949192668,1.9946558274787691,4.8288065803369555,3.5325782652612534,0.49073949386160504,0.49050598413528296
Cam122,744,1017,-3.0320768992214653,0.0663296227037878,0.6091606290903897,0.8360639992584764,1.514602248133289,1.992227581286218,4.826971437631281,3.531235741983946,0.5164975135073839,0.4969643801119059
Cam123,744,1017,-2.9416742756077814,-0.04101064013796067,-0.6095318653305403,-0.8419500322614384,1.332911114587242,1.999379533129225,4.827432304749524,3.531572895509976,0.49503503356921086,0.5021689422387784
Cam124,744,1017,-3.017349089538812,-0.010437536287485378,-0.630871569023973,-0.8453866609054519,1.52534932239968,2.003604594351417,4.841811157640946,3.5420919383332,0.5201286540289334,0.4703135036613542
Cam125,744,1017,-2.674606534045578,0.024835905838189808,-0.008297308757330368,-0.018575117808502718,0.5547592786310885,2.2104676861336463,4.839913527232395,3.5407037013381526,0.4938272047971183,0.4312206430389534
Cam126,744,1017,2.7405217283669927,0.09525958333211589,-1.1069100490186665,1.6642822488928952,1.416675076695441,1.69749684562548,1.557253425802485,1.1392296448348562,0.49902340759690583,0.5087703243432707
Cam127,744,1017,2.966060389395959,-0.012696160573768496,0.00396932442247296,0.005156480200995109,1.448102492334601,2.468018623878478,1.5680621782146025,1.1471369327351664,0.5017125590154269,0.504181603021692
Cam128,744,1017,2.738643304535845,-0.09791998430696976,1.1255712018164816,-1.6811616269008371,1.40707578321606,1.6762434389091379,1.5563311484849904,1.1385549404845947,0.4910928543821509,0.4959024514112013
Cam129,1017,744,2.883638302828046,0.04202115038172372,-0.9714159653020594,1.471958809061533,0.5021754580258468,1.886252349292637,2.465807568006106,3.3705998611051204,0.5011372022029238,0.49392979302998075
Cam130,1017,744,2.920617556243483,0.07239627763459888,-0.7817783562500034,1.226455262160541,0.505452981644899,2.067080089440246,2.463221701533325,3.3670651484669243,0.5083818152774533,0.513436536268034
Cam131,744,1017,2.8934102591018194,0.027347430519202444,-0.8833584549159443,1.318597599285906,0.7614429949760043,1.8731442085520769,2.449200182471606,1.7917452662329154,0.5212042942741891,0.5099677084811611
Cam132,744,1017,-2.9718161418308133,0.019895159836755376,0.9384421069297988,1.3195004424195262,1.271186879644399,1.8722631754231862,2.4552649815999787,1.7961820514359725,0.5008573888844792,0.503615811018551
Cam133,744,1017,-2.5840873071061696,0.12420905687285931,1.2679963437123485,1.736164830479606,1.05432278253199,1.3428555535677111,4.812212085388977,3.5204383397535874,0.5054196813694364,0.49641985384562126
Cam134,744,1017,-2.679189231079557,0.14627765713196833,1.324727564297149,1.733745138349165,1.293585363195831,1.3415841179928072,4.829577192234309,3.5331420167377834,0.5083660408018664,0.4901079128196366
Cam135,744,1017,-2.7042680005469126,0.1507887418968011,0.7488911317426676,1.020673514234724,0.1306910850861115,1.790740957487005,1.5645072667581776,1.1445362895458056,0.49109002921898554,0.4994433872148996
Cam136,744,1017,-2.766662267511855,0.10967347532249375,0.3768474830780409,0.5433005277909959,0.1325571405347111,1.991273468686388,1.5575543548012254,1.1394497934829024,0.516858098664746,0.5100256027235975
Cam137,1017,744,2.939898126632298,-0.03521011179012517,0.7528383102878388,-1.1614124003423332,0.5130629635499429,2.095051835595162,2.4659839731618898,3.3708409955720993,0.5021662426982493,0.5106225216477164
Cam138,1017,744,2.8768420715347287,-0.050517739431056516,0.9911560653495872,-1.480375126421894,0.5102626757409253,1.880191529316773,2.461347617830798,3.3645033969541958,0.5042213726874782,0.4757026177408844
Cam139,744,1017,2.900018915151127,-0.05881378260331836,0.9019846740766563,-1.324511487946695,0.7689123497563688,1.875800825025206,2.4473414351558023,1.7903854746862506,0.5022266508459732,0.4976715184501252
Cam140,744,1017,-2.9769811468150027,-0.007547786765287125,-0.9286476678934543,-1.323970418661785,1.273963008489781,1.874517219622557,2.449637982404559,1.792065544649943,0.48091330786134556,0.487892045475504
Cam141,744,1017,-2.590546220687491,-0.17610566473205272,-1.316747443207316,-1.742343943557425,1.053352274124392,1.334588570967566,4.819499827633311,3.52576978540726,0.5321937485892289,0.5051918265283218
